Date,City,Average Daily Temperature
2018-12-17,Valencia,10.09333333333335
2018-12-18,Valencia,8.076666666666682
2018-12-19,Valencia,13.79958333333335
2018-12-20,Valencia,11.05791666666668
2018-12-21,Valencia,9.974583333333355
2018-12-22,Valencia,11.56083333333336
2018-12-23,Valencia,10.87375000000002
2018-12-24,Valencia,9.935416666666681
2018-12-25,Valencia,9.122500000000011
2018-12-26,Valencia,9.977083333333352
2018-12-27,Valencia,10.55833333333335
2018-12-28,Valencia,10.78625000000002
2018-12-29,Valencia,8.827500000000015
2018-12-30,Valencia,8.202500000000017
2018-12-31,Valencia,9.346521739130448
2019-01-01,Valencia,8.1
2019-01-02,Valencia,8.0
2019-01-03,Valencia,7.1
2019-01-04,Valencia,6.9
2019-01-05,Valencia,8.8
2019-01-06,Valencia,9.1
2019-01-07,Valencia,7.4
2019-01-08,Valencia,7.9
2019-01-09,Valencia,9.9
2019-01-10,Valencia,8.1
2019-01-11,Valencia,4.5
2019-01-12,Valencia,5.4
2019-01-13,Valencia,6.9
2019-01-14,Valencia,10.1
2019-01-15,Valencia,7.7
2019-01-16,Valencia,7.6
2019-01-17,Valencia,7.3
2019-01-18,Valencia,7.3
2019-01-19,Valencia,8.6
2019-01-20,Valencia,10.9
2019-01-21,Valencia,8.8
2019-01-22,Valencia,8.0
2019-01-23,Valencia,14.0
2019-01-24,Valencia,13.8
2019-01-25,Valencia,14.7
2019-01-26,Valencia,10.9
2019-01-27,Valencia,14.3
2019-01-28,Valencia,12.2
2019-01-29,Valencia,11.7
2019-01-30,Valencia,12.7
2019-01-31,Valencia,16.3
2019-02-01,Valencia,15.2
2019-02-02,Valencia,11.0
2019-02-03,Valencia,9.5
2019-02-04,Valencia,8.4
2019-02-05,Valencia,12.1
2019-02-06,Valencia,11.3
2019-02-07,Valencia,11.6
2019-02-08,Valencia,10.4
2019-02-09,Valencia,10.4
2019-02-10,Valencia,13.2
2019-02-11,Valencia,12.4
2019-02-12,Valencia,9.0
2019-02-13,Valencia,8.8
2019-02-14,Valencia,10.1
2019-02-15,Valencia,9.0
2019-02-16,Valencia,9.6
2019-02-17,Valencia,8.4
2019-02-18,Valencia,10.1
2019-02-19,Valencia,9.6
2019-02-20,Valencia,9.6
2019-02-21,Valencia,10.2
2019-02-22,Valencia,11.9
2019-02-23,Valencia,12.2
2019-02-24,Valencia,9.8
2019-02-25,Valencia,10.0
2019-02-26,Valencia,11.4
2019-02-27,Valencia,13.2
2019-02-28,Valencia,13.6
2019-03-01,Valencia,12.8
2019-03-02,Valencia,14.1
2019-03-03,Valencia,16.7
2019-03-04,Valencia,19.2
2019-03-05,Valencia,14.2
2019-03-06,Valencia,13.7
2019-03-07,Valencia,14.6
2019-03-08,Valencia,12.4
2019-03-09,Valencia,13.9
2019-03-10,Valencia,16.0
2019-03-11,Valencia,13.9
2019-03-12,Valencia,13.1
2019-03-13,Valencia,15.1
2019-03-14,Valencia,13.0
2019-03-15,Valencia,14.7
2019-03-16,Valencia,14.5
2019-03-17,Valencia,17.3
2019-03-18,Valencia,14.0
2019-03-19,Valencia,12.5
2019-03-20,Valencia,11.3
2019-03-21,Valencia,11.2
2019-03-22,Valencia,12.1
2019-03-23,Valencia,13.1
2019-03-24,Valencia,14.8
2019-03-25,Valencia,14.2
2019-03-26,Valencia,12.7
2019-03-27,Valencia,12.3
2019-03-28,Valencia,11.7
2019-03-29,Valencia,12.2
2019-03-30,Valencia,12.2
2019-03-31,Valencia,11.4
2019-04-01,Valencia,13.1
2019-04-02,Valencia,13.8
2019-04-03,Valencia,15.4
2019-04-04,Valencia,12.8
2019-04-05,Valencia,11.2
2019-04-06,Valencia,11.7
2019-04-07,Valencia,14.3
2019-04-08,Valencia,17.3
2019-04-09,Valencia,15.2
2019-04-10,Valencia,14.6
2019-04-11,Valencia,15.0
2019-04-12,Valencia,14.8
2019-04-13,Valencia,15.1
2019-04-14,Valencia,19.4
2019-04-15,Valencia,16.2
2019-04-16,Valencia,15.4
2019-04-17,Valencia,15.3
2019-04-18,Valencia,13.6
2019-04-19,Valencia,13.7
2019-04-20,Valencia,15.2
2019-04-21,Valencia,14.3
2019-04-22,Valencia,13.9
2019-04-23,Valencia,14.2
2019-04-24,Valencia,15.8
2019-04-25,Valencia,16.4
2019-04-26,Valencia,16.6
2019-04-27,Valencia,16.6
2019-04-28,Valencia,16.0
2019-04-29,Valencia,15.5
2019-04-30,Valencia,16.4
2019-05-01,Valencia,16.1
2019-05-02,Valencia,16.6
2019-05-03,Valencia,13.8
2019-05-04,Valencia,14.8
2019-05-05,Valencia,15.5
2019-05-06,Valencia,15.2
2019-05-07,Valencia,17.1
2019-05-08,Valencia,22.0
2019-05-09,Valencia,23.0
2019-05-10,Valencia,25.8
2019-05-11,Valencia,21.0
2019-05-12,Valencia,18.9
2019-05-13,Valencia,19.2
2019-05-14,Valencia,19.4
2019-05-15,Valencia,18.5
2019-05-16,Valencia,18.9
2019-05-17,Valencia,19.4
2019-05-18,Valencia,16.1
2019-05-19,Valencia,17.8
2019-05-20,Valencia,17.8
2019-05-21,Valencia,17.8
2019-05-22,Valencia,18.7
2019-05-23,Valencia,20.3
2019-05-24,Valencia,17.2
2019-05-25,Valencia,18.7
2019-05-26,Valencia,19.3
2019-05-27,Valencia,19.8
2019-05-28,Valencia,19.7
2019-05-29,Valencia,19.2
2019-05-30,Valencia,19.8
2019-05-31,Valencia,20.6
2019-06-01,Valencia,21.0
2019-06-02,Valencia,21.4
2019-06-03,Valencia,21.2
2019-06-04,Valencia,21.1
2019-06-05,Valencia,22.4
2019-06-06,Valencia,20.0
2019-06-07,Valencia,23.2
2019-06-08,Valencia,20.4
2019-06-09,Valencia,21.0
2019-06-10,Valencia,21.0
2019-06-11,Valencia,19.7
2019-06-12,Valencia,18.0
2019-06-13,Valencia,20.4
2019-06-14,Valencia,24.1
2019-06-15,Valencia,24.5
2019-06-16,Valencia,21.0
2019-06-17,Valencia,22.5
2019-06-18,Valencia,22.3
2019-06-19,Valencia,24.0
2019-06-20,Valencia,23.0
2019-06-21,Valencia,23.4
2019-06-22,Valencia,23.2
2019-06-23,Valencia,24.2
2019-06-24,Valencia,23.5
2019-06-25,Valencia,23.9
2019-06-26,Valencia,25.1
2019-06-27,Valencia,27.0
2019-06-28,Valencia,28.6
2019-06-29,Valencia,28.6
2019-06-30,Valencia,27.7
2019-07-01,Valencia,26.0
2019-07-02,Valencia,26.5
2019-07-03,Valencia,26.8
2019-07-04,Valencia,27.0
2019-07-05,Valencia,27.1
2019-07-06,Valencia,28.5
2019-07-07,Valencia,28.8
2019-07-08,Valencia,25.3
2019-07-09,Valencia,26.3
2019-07-10,Valencia,25.7
2019-07-11,Valencia,27.7
2019-07-12,Valencia,28.0
2019-07-13,Valencia,27.3
2019-07-14,Valencia,26.7
2019-07-15,Valencia,27.1
2019-07-16,Valencia,26.9
2019-07-17,Valencia,26.6
2019-07-18,Valencia,26.5
2019-07-19,Valencia,26.4
2019-07-20,Valencia,26.9
2019-07-21,Valencia,27.5
2019-07-22,Valencia,27.8
2019-07-23,Valencia,28.4
2019-07-24,Valencia,29.1
2019-07-25,Valencia,28.1
2019-07-26,Valencia,25.9
2019-07-27,Valencia,28.7
2019-07-28,Valencia,26.1
2019-07-29,Valencia,27.7
2019-07-30,Valencia,26.6
2019-07-31,Valencia,25.5
2019-08-01,Valencia,25.6
2019-08-02,Valencia,26.5
2019-08-03,Valencia,26.8
2019-08-04,Valencia,26.9
2019-08-05,Valencia,27.3
2019-08-06,Valencia,28.3
2019-08-07,Valencia,28.4
2019-08-08,Valencia,30.0
2019-08-09,Valencia,32.9
2019-08-10,Valencia,29.8
2019-08-11,Valencia,28.9
2019-08-12,Valencia,26.9
2019-08-13,Valencia,25.4
2019-08-14,Valencia,26.7
2019-08-15,Valencia,26.7
2019-08-16,Valencia,26.6
2019-08-17,Valencia,26.9
2019-08-18,Valencia,27.7
2019-08-19,Valencia,27.2
2019-08-20,Valencia,26.1
2019-08-21,Valencia,24.0
2019-08-22,Valencia,24.5
2019-08-23,Valencia,25.6
2019-08-24,Valencia,25.3
2019-08-25,Valencia,25.9
2019-08-26,Valencia,25.3
2019-08-27,Valencia,22.2
2019-08-28,Valencia,23.8
2019-08-29,Valencia,25.6
2019-08-30,Valencia,26.5
2019-08-31,Valencia,27.2
2019-09-01,Valencia,27.4
2019-09-02,Valencia,24.2
2019-09-03,Valencia,25.7
2019-09-04,Valencia,26.1
2019-09-05,Valencia,25.4
2019-09-06,Valencia,23.1
2019-09-07,Valencia,22.3
2019-09-08,Valencia,23.5
2019-09-09,Valencia,24.6
2019-09-10,Valencia,22.9
2019-09-11,Valencia,17.8
2019-09-12,Valencia,21.3
2019-09-13,Valencia,21.3
2019-09-14,Valencia,21.8
2019-09-15,Valencia,24.1
2019-09-16,Valencia,24.3
2019-09-17,Valencia,23.8
2019-09-18,Valencia,23.5
2019-09-19,Valencia,22.9
2019-09-20,Valencia,23.3
2019-09-21,Valencia,24.5
2019-09-22,Valencia,25.6
2019-09-23,Valencia,22.5
2019-09-24,Valencia,25.7
2019-09-25,Valencia,24.4
2019-09-26,Valencia,23.3
2019-09-27,Valencia,23.7
2019-09-28,Valencia,22.7
2019-09-29,Valencia,23.5
2019-09-30,Valencia,22.4
2019-10-01,Valencia,24.5
2019-10-02,Valencia,23.2
2019-10-03,Valencia,20.4
2019-10-04,Valencia,21.5
2019-10-05,Valencia,21.2
2019-10-06,Valencia,21.4
2019-10-07,Valencia,21.1
2019-10-08,Valencia,21.4
2019-10-09,Valencia,22.0
2019-10-10,Valencia,21.3
2019-10-11,Valencia,22.9
2019-10-12,Valencia,22.3
2019-10-13,Valencia,22.5
2019-10-14,Valencia,21.3
2019-10-15,Valencia,18.6
2019-10-16,Valencia,18.7
2019-10-17,Valencia,20.2
2019-10-18,Valencia,22.1
2019-10-19,Valencia,21.7
2019-10-20,Valencia,16.9
2019-10-21,Valencia,15.1
2019-10-22,Valencia,13.2
2019-10-23,Valencia,13.9
2019-10-24,Valencia,16.0
2019-10-25,Valencia,16.7
2019-10-26,Valencia,16.5
2019-10-27,Valencia,16.9
2019-10-28,Valencia,16.5
2019-10-29,Valencia,17.6
2019-10-30,Valencia,18.8
2019-10-31,Valencia,21.7
2019-11-01,Valencia,22.2
2019-11-02,Valencia,22.7
2019-11-03,Valencia,20.8
2019-11-04,Valencia,20.1
2019-11-05,Valencia,16.9
2019-11-06,Valencia,16.2
2019-11-07,Valencia,16.0
2019-11-08,Valencia,13.2
2019-11-09,Valencia,15.2
2019-11-10,Valencia,13.2
2019-11-11,Valencia,13.5
2019-11-12,Valencia,15.0
2019-11-13,Valencia,15.1
2019-11-14,Valencia,13.4
2019-11-15,Valencia,11.1
2019-11-16,Valencia,9.8
2019-11-17,Valencia,10.7
2019-11-18,Valencia,11.4
2019-11-19,Valencia,9.3
2019-11-20,Valencia,11.0
2019-11-21,Valencia,12.3
2019-11-22,Valencia,12.7
2019-11-23,Valencia,14.5
2019-11-24,Valencia,13.7
2019-11-25,Valencia,16.2
2019-11-26,Valencia,17.2
2019-11-27,Valencia,17.7
2019-11-28,Valencia,15.9
2019-11-29,Valencia,17.5
2019-11-30,Valencia,15.7
2019-12-01,Valencia,15.1
2019-12-02,Valencia,12.0
2019-12-03,Valencia,10.5
2019-12-04,Valencia,11.9
2019-12-05,Valencia,11.8
2019-12-06,Valencia,12.0
2019-12-07,Valencia,10.4
2019-12-08,Valencia,11.0
2019-12-09,Valencia,13.0
2019-12-10,Valencia,11.6
2019-12-11,Valencia,10.6
2019-12-12,Valencia,11.2
2019-12-13,Valencia,17.3
2019-12-14,Valencia,15.2
2019-12-15,Valencia,12.5
2019-12-16,Valencia,10.7
2019-12-17,Valencia,13.3
2019-12-18,Valencia,12.1
2019-12-19,Valencia,11.0
2019-12-20,Valencia,17.8
2019-12-21,Valencia,20.4
2019-12-22,Valencia,17.8
2019-12-23,Valencia,15.4
2019-12-24,Valencia,14.4
2019-12-25,Valencia,12.2
2019-12-26,Valencia,13.3
2019-12-27,Valencia,10.2
2019-12-28,Valencia,8.5
2019-12-29,Valencia,8.9
2019-12-30,Valencia,9.4
2019-12-31,Valencia,7.3
