Date,City,Average Temperature
2019-10-14,Malaga,22.7
2019-10-15,Malaga,19.8
2019-10-16,Malaga,17.7
2019-10-17,Malaga,20.8
2019-10-18,Malaga,21.5
2019-10-19,Malaga,22.8
2019-10-20,Malaga,18.2
2019-10-21,Malaga,16.1
2019-10-22,Malaga,16.2
2019-10-23,Malaga,16.1
2019-10-24,Malaga,18.4
2019-10-25,Malaga,16.9
2019-10-26,Malaga,16.4
2019-10-27,Malaga,16.6
2019-10-28,Malaga,16.8
2019-10-29,Malaga,22.6
2019-10-30,Malaga,24.1
2019-10-31,Malaga,24.3
2019-11-01,Malaga,24.4
2019-11-02,Malaga,21.7
2019-11-03,Malaga,21.4
2019-11-04,Malaga,20.6
2019-11-05,Malaga,17.8
2019-11-06,Malaga,16.7
2019-11-07,Malaga,17.2
2019-11-08,Malaga,15.3
2019-11-09,Malaga,15.9
2019-11-10,Malaga,16.3
2019-11-11,Malaga,15.8
2019-11-12,Malaga,16.9
2019-11-13,Malaga,18.5
2019-11-14,Malaga,14.2
2019-11-15,Malaga,12.0
2019-11-16,Malaga,11.7
2019-11-17,Malaga,12.6
2019-11-18,Malaga,14.2
2019-11-19,Malaga,13.6
2019-11-20,Malaga,11.2
2019-11-21,Malaga,12.2
2019-11-22,Malaga,15.4
2019-11-23,Malaga,15.9
2019-11-24,Malaga,14.2
2019-11-25,Malaga,17.9
2019-11-26,Malaga,19.0
2019-11-27,Malaga,17.5
2019-11-28,Malaga,17.6
2019-11-29,Malaga,17.4
2019-11-30,Malaga,14.4
2019-12-01,Malaga,15.6
2019-12-02,Malaga,13.7
2019-12-03,Malaga,14.9
2019-12-04,Malaga,15.0
2019-12-05,Malaga,13.8
2019-12-06,Malaga,14.0
2019-12-07,Malaga,14.5
2019-12-08,Malaga,14.7
2019-12-09,Malaga,17.2
2019-12-10,Malaga,15.1
2019-12-11,Malaga,16.8
2019-12-12,Malaga,14.0
2019-12-13,Malaga,17.6
2019-12-14,Malaga,16.3
2019-12-15,Malaga,15.3
2019-12-16,Malaga,13.1
2019-12-17,Malaga,13.2
2019-12-18,Malaga,12.8
2019-12-19,Malaga,13.3
2019-12-20,Malaga,18.3
2019-12-21,Malaga,19.0
2019-12-22,Malaga,17.0
2019-12-23,Malaga,16.6
2019-12-24,Malaga,13.5
2019-12-25,Malaga,14.0
2019-12-26,Malaga,12.9
2019-12-27,Malaga,13.3
2019-12-28,Malaga,13.0
2019-12-29,Malaga,14.2
2019-12-30,Malaga,12.9
2019-12-31,Malaga,10.4
